@relation winequalityN-weka.filters.unsupervised.attribute.Remove-R13-weka.filters.unsupervised.attribute.ClassAssigner-Cfirst-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C13-Llast-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C14-Llast-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Normalize-S2.0-T-1.0-weka.filters.unsupervised.instance.Randomize-S42

@attribute type {white,red}
@attribute 'fixed acidity' numeric
@attribute 'volatile acidity' numeric
@attribute 'citric acid' numeric
@attribute 'residual sugar' numeric
@attribute chlorides numeric
@attribute 'free sulfur dioxide' numeric
@attribute 'total sulfur dioxide' numeric
@attribute density numeric
@attribute pH numeric
@attribute sulphates numeric
@attribute alcohol numeric

@data
white,-0.102564,-0.632184,-0.340909,-0.947598,-0.602837,-0.351351,-0.495146,-0.304183,-0.20339,0.090909,-0.322581
white,-0.205128,-0.83908,-0.363636,-0.668122,-0.716312,-0.765766,-0.439667,-0.193916,-0.118644,-0.454545,-0.225806
white,-0.282051,-0.310345,-0.363636,-0.80786,-0.51773,-0.711712,-0.661581,-0.730038,-0.169492,-0.431818,0.677419
white,0,-0.609195,-0.318182,-0.371179,-0.588652,0.189189,0.054092,0.069708,-0.355932,-0.363636,-0.322581
white,-0.051282,-0.793103,0,-0.065502,-0.475177,0.153153,-0.223301,0.253485,-0.237288,-0.477273,-0.354839
white,-0.307692,-0.632184,-0.340909,-0.336245,-0.51773,-0.441441,-0.167822,-0.059569,-0.305085,0.090909,-0.322581
red,0.128205,-0.54023,0.363636,-0.790393,0.347518,-0.837838,-0.911234,0.415716,0.135593,0.045455,-0.16129
white,-0.230769,-0.471264,-0.318182,-0.353712,-0.730496,-0.423423,-0.356449,-0.425856,-0.305085,-0.068182,0.483871
white,-0.384615,-0.597701,-0.386364,-0.938865,-0.602837,-0.477477,-0.556172,-0.844106,-0.440678,-0.159091,0.580645
red,0.282051,-0.333333,0.090909,-0.868996,0.248227,-0.315315,-0.228849,0.316857,-0.457627,0.840909,-0.580645
white,-0.512821,-0.356322,-0.522727,-0.467249,-0.588652,-0.099099,-0.112344,-0.114068,-0.033898,-0.068182,-0.354839
white,-0.307692,-0.747126,-0.363636,-0.930131,-0.475177,-0.621622,-0.533981,-0.585551,-0.220339,-0.340909,0.193548
white,-0.410256,-0.632184,-0.431818,-0.912664,-0.503546,-0.585586,-0.395284,-0.367554,0.135593,-0.159091,-0.064516
white,-0.307692,-0.770115,-0.295455,-0.90393,-0.503546,-0.477477,-0.32871,-0.278834,0.305085,-0.363636,-0.290323
white,-0.641026,-0.632184,0.022727,-0.720524,-0.744681,-0.63964,-0.323162,-0.380228,0.40678,-0.386364,0.032258
red,0,0.344828,-1,-0.842795,0.148936,-0.873874,-0.927878,0.304183,-0.067797,0.159091,-0.580645
white,-0.410256,-0.793103,-0.340909,-0.956332,-0.546099,-0.441441,-0.522885,-0.588086,-0.084746,-0.204545,0.032258
white,-0.538462,-0.655172,-0.340909,-0.781659,-0.801418,-0.675676,-0.539528,-0.547529,-0.101695,-0.340909,0.032258
white,-0.25641,-0.172414,-0.295455,-0.886463,-0.702128,-0.279279,-0.456311,-0.633714,-0.033898,-0.090909,0.483871
white,-0.358974,-0.678161,-0.227273,-0.615721,-0.673759,-0.369369,-0.517337,-0.618504,-0.067797,-0.681818,0.774194
white,-0.230769,-0.770115,-0.204545,-0.580786,-0.361702,-0.063063,-0.239945,-0.269962,-0.355932,-0.272727,-0.032258
white,-0.564103,-0.321839,-0.136364,-0.90393,-0.617021,-0.711712,-0.489598,-0.453739,-0.033898,-0.613636,-0.193548
white,-0.179487,-0.54023,-0.363636,-0.930131,-0.574468,-0.801802,-0.572816,-0.414449,-0.220339,-0.022727,0
white,-0.179487,-0.908046,-0.363636,-0.502183,-0.319149,-0.711712,-0.461859,0.08872,0.322034,-0.5,-0.483871
white,-0.076923,-0.83908,-0.045455,-0.90393,-0.489362,-0.135135,-0.178918,-0.380228,-0.525424,-0.136364,-0.225806
white,-0.230769,0.126437,-0.340909,-0.860262,-0.560284,-0.747748,-0.606103,-0.152091,0.016949,0.181818,-0.290323
white,-0.384615,-0.609195,0,0.327511,-0.319149,-0.315315,-0.106796,0.385298,-0.288136,-0.340909,-0.612903
white,0.076923,-0.678161,-0.295455,-0.563319,-0.432624,-0.585586,-0.495146,-0.253485,-0.355932,-0.545455,-0.064516
red,-0.179487,-0.034483,-0.431818,-0.877729,-0.134752,-0.963964,-0.911234,0.164766,-0.101695,-0.068182,-0.612903
red,0.282051,-0.632184,0.227273,-0.834061,0.049645,-0.567568,-0.71706,0.418251,0.135593,-0.272727,-0.612903
red,-0.333333,0.643678,-1,-0.860262,-0.205674,-0.513514,-0.744799,-0.154626,0.305085,-0.318182,0.16129
red,0.25641,0.701149,-0.954545,-0.947598,-0.134752,-0.369369,-0.76699,0.025349,-0.186441,-0.181818,-0.419355
white,-0.512821,-0.655172,-0.431818,-0.358079,-0.531915,-0.72973,-0.434119,-0.017744,0.220339,-0.113636,-0.258065
white,0.153846,-0.701149,0.318182,0.441048,-0.432624,0.099099,0.148405,0.709759,-0.508475,-0.340909,-0.580645
white,-0.512821,0.413793,-0.863636,-0.458515,-0.531915,-0.855856,-0.567268,-0.086185,0.220339,-0.5,-0.290323
white,-0.333333,-0.632184,0.113636,-0.545852,-0.375887,-0.567568,-0.367545,-0.101394,-0.508475,0.727273,-0.193548
white,-0.435897,-0.425287,-0.590909,-0.790393,-0.617021,-0.927928,-0.56172,-0.475285,-0.050847,-0.590909,0.129032
white,-0.25641,-0.586207,-0.340909,-0.379913,-0.588652,-0.297297,-0.040222,-0.026616,-0.135593,-0.227273,-0.225806
white,-0.358974,-0.448276,-0.409091,-0.004367,-0.432624,0.117117,-0.090153,0.139417,-0.288136,-0.25,-0.387097
white,-0.487179,-0.517241,-0.386364,-0.912664,-0.248227,-0.711712,-0.256588,-0.458809,-0.135593,-0.704545,0
white,-0.179487,-0.586207,0.045455,0.305677,-0.602837,0.081081,-0.084605,0.456274,-0.627119,-0.704545,-0.741935
white,-0.102564,-0.586207,-0.25,0.50655,-0.432624,-0.27027,0.048544,0.633714,-0.423729,-0.5,-0.645161
white,-0.307692,-0.83908,0.25,-0.537118,-0.489362,0.333333,-0.134535,-0.022814,-0.576271,-0.590909,-0.580645
red,0.128205,-0.448276,-0.045455,-0.851528,0.262411,-0.963964,-0.983356,0.007605,-0.067797,-0.25,0.387097
white,-0.512821,-0.609195,-0.272727,0.0131,-0.546099,-0.243243,-0.32871,0.030418,-0.135593,-0.295455,-0.225806
white,-0.179487,-0.609195,-0.25,-0.868996,-0.829787,-0.711712,-0.61165,-0.607098,-0.084746,-0.477273,0.387097
white,0.076923,-0.333333,-0.272727,-0.912664,-0.560284,-0.441441,-0.112344,-0.380228,-0.525424,-0.25,0.064516
white,-0.282051,-0.206897,-0.431818,-0.847162,-0.64539,-0.603604,-0.550624,-0.529785,-0.440678,-0.568182,0.096774
white,-0.307692,-0.425287,-0.363636,-0.519651,-0.87234,-0.279279,-0.461859,-0.479087,-0.118644,-0.772727,0.354839
white,-0.179487,-0.402299,-0.113636,-0.449782,-0.191489,-0.243243,-0.134535,0.077313,-0.338983,-0.295455,-0.516129
white,-0.230769,-0.655172,-0.318182,-0.445415,-0.503546,-0.261261,-0.040222,-0.050697,-0.101695,-0.227273,-0.16129
red,0.512821,0.333333,-0.227273,-0.825328,0.205674,-0.801802,-0.545076,0.375158,-0.084746,0,-0.322581
white,-0.25641,-0.563218,-0.318182,0.161572,-0.716312,-0.405405,-0.306519,0.038023,0.084746,-0.363636,0.290323
white,-0.230769,-0.701149,0.409091,-0.49345,-0.546099,-0.891892,-0.40638,-0.179975,-0.59322,-0.159091,-0.290323
white,-0.179487,-0.701149,-0.363636,-0.292576,-0.489362,-0.351351,0.198336,0.050697,-0.101695,-0.272727,-0.225806
white,-0.538462,-0.448276,-0.272727,-0.327511,-0.51773,-0.441441,-0.450763,-0.296578,-0.118644,-0.431818,0.032258
white,-0.384615,0.563218,-0.977273,-0.772926,-0.546099,-0.693694,-0.367545,-0.60076,-0.186441,0.636364,0.83871
white,0.564103,-0.057471,-0.477273,-0.842795,0.106383,-0.675676,-0.395284,-0.025349,-0.915254,-0.5,-0.548387
white,-0.282051,-0.586207,-0.431818,-0.039301,-0.489362,-0.207207,-0.04577,0.242079,0.033898,-0.522727,-0.419355
white,-0.230769,-0.724138,-0.136364,-0.641921,-0.560284,-0.531532,-0.461859,-0.126743,0.101695,-0.181818,-0.129032
white,-0.641026,-0.333333,-0.25,-0.947598,-0.730496,-0.783784,-0.583911,-0.608365,0.101695,-0.636364,0.193548
white,-0.153846,-0.402299,-0.659091,-0.947598,-0.375887,0.081081,-0.018031,-0.17744,-0.372881,-0.522727,-0.612903
white,-0.333333,-0.54023,-0.340909,-0.912664,-0.390071,-0.405405,-0.32871,-0.26616,0.288136,-0.227273,-0.193548
white,-0.435897,-0.885057,-0.363636,-0.554585,-0.588652,-0.009009,0.018031,-0.025349,0.474576,-0.522727,-0.16129
white,0.102564,-0.632184,-0.409091,-0.091703,-0.51773,-0.279279,0.137309,0.223067,-0.338983,-0.386364,-0.354839
white,-0.205128,-0.448276,-0.409091,-0.327511,-0.375887,-0.441441,-0.034674,0.190114,-0.101695,-0.340909,-0.612903
white,-0.769231,0.62069,-1,-0.755459,-0.617021,-0.603604,-0.289875,-0.657795,0.372881,0.590909,0.870968
white,-0.384615,-0.448276,-0.272727,-0.860262,-0.617021,-0.747748,-0.644938,-0.646388,-0.254237,-0.409091,0.516129
red,0.333333,-0.126437,-0.295455,-0.80786,0.191489,-0.675676,-0.489598,0.39924,0.016949,-0.068182,-0.516129
red,0.128205,0.850575,-0.545455,-0.930131,0.092199,-0.891892,-0.861304,-0.050697,-0.338983,-0.454545,-0.354839
white,-0.410256,-0.816092,-0.386364,0.048035,-0.219858,0.117117,-0.134535,0.557668,0.59322,-0.522727,-0.709677
white,-0.282051,0.103448,-0.659091,-0.179039,-0.602837,-0.333333,-0.162275,0.179975,-0.050847,-0.318182,-0.548387
white,-0.307692,-0.356322,-0.295455,-0.694323,-0.262411,-0.657658,-0.289875,-0.031686,-0.220339,-0.477273,-0.677419
red,-0.076923,0.241379,-0.886364,-0.886463,-0.163121,-0.585586,-0.800277,0.139417,0.186441,-0.204545,0.129032
white,-0.025641,-0.655172,0.454545,0.074236,-0.659574,-0.045045,-0.090153,0.380228,-0.525424,-0.295455,-0.741935
white,-0.358974,-0.402299,-0.386364,-0.834061,-0.787234,-0.297297,-0.190014,-0.513308,0.067797,-0.136364,0.258065
white,-0.025641,-0.793103,0.022727,-0.074236,-0.361702,-0.009009,-0.273232,0.253485,-0.271186,-0.431818,-0.354839
white,-0.25641,-0.563218,-0.295455,0.318777,-0.617021,-0.225225,-0.040222,0.367554,-0.084746,-0.227273,-0.483871
white,-0.153846,0.287356,0.113636,-0.895197,-0.41844,-0.711712,-0.323162,-0.050697,0,-0.181818,-0.16129
white,0.051282,-0.494253,-0.386364,-0.310044,-0.617021,-0.657658,-0.411928,-0.139417,-0.59322,-0.454545,0.193548
white,-0.333333,-0.241379,-0.977273,-0.519651,-0.446809,-0.657658,-0.644938,-0.174905,-0.20339,-0.545455,-0.354839
white,-0.230769,-0.655172,-0.272727,-0.30131,-0.475177,-0.171171,-0.151179,-0.060837,-0.389831,-0.318182,-0.193548
white,-0.333333,-0.816092,-0.431818,-0.938865,-0.460993,-0.657658,-0.606103,-0.215463,0.508475,-0.272727,-0.290323
white,-0.179487,-0.724138,-0.090909,-0.956332,-0.304965,-0.477477,-0.517337,-0.225602,-0.474576,-0.636364,-0.612903
white,-0.051282,-0.448276,0.113636,-0.90393,-0.687943,-0.225225,-0.428571,-0.557668,-0.40678,-0.454545,0.451613
white,-0.230769,-0.448276,-0.113636,-0.213974,-0.758865,-0.405405,-0.345354,-0.271229,-0.220339,-0.704545,0.322581
white,-0.487179,-0.517241,-0.886364,-0.982533,-0.588652,-0.81982,-0.866852,-0.329531,0.084746,-0.704545,-0.612903
white,0.205128,-0.632184,0.068182,0.275109,-0.319149,-0.297297,0.26491,0.697085,-0.491525,0,-0.677419
white,-0.333333,-0.471264,-0.363636,-0.921397,-0.602837,-0.801802,-0.373093,-0.392902,0.016949,-0.340909,-0.225806
white,-0.230769,-0.770115,-0.363636,-0.292576,-0.460993,-0.081081,0.309293,0.025349,-0.152542,-0.295455,-0.193548
white,-0.205128,-0.609195,-0.204545,-0.248908,-0.64539,-0.261261,-0.20111,-0.038023,-0.169492,-0.681818,0.129032
red,-0.051282,0.218391,-0.545455,-0.90393,-0.049645,-0.369369,-0.700416,-0.007605,-0.355932,-0.590909,-0.580645
red,-0.051282,0.011494,-0.090909,-0.860262,-0.276596,-0.801802,-0.92233,-0.032953,-0.084746,-0.045455,0.225806
red,0.153846,0.367816,-0.409091,-0.868996,0.06383,-0.81982,-0.79473,0.329531,0,-0.295455,-0.612903
white,-0.435897,-0.264368,-0.318182,-0.912664,-0.460993,-0.477477,-0.384189,-0.240811,-0.237288,-0.409091,-0.322581
red,0.74359,-0.471264,0.113636,-0.860262,-0.234043,-0.693694,-0.811373,0.329531,-0.288136,-0.340909,-0.419355
white,-0.384615,-0.517241,-0.477273,0.030568,-0.446809,-0.423423,0.081831,0.141952,-0.338983,-0.227273,-0.387097
white,-0.538462,-0.747126,-0.386364,-0.973799,-0.560284,-0.081081,-0.461859,-0.60076,0.322034,-0.613636,0.032258
red,-0.435897,-0.011494,-1,-0.868996,-0.219858,-0.297297,-0.733703,-0,0.389831,0.613636,-0.129032
white,-0.128205,-0.563218,0.681818,0.039301,-0.602837,-0.171171,-0.167822,0.392902,-0.457627,-0.5,-0.774194
white,-0.307692,-0.724138,-0.295455,-0.868996,-0.659574,-0.441441,-0.506241,-0.705323,-0.59322,-0.113636,0.290323
white,0.102564,-0.908046,-0.136364,-0.973799,-0.64539,-0.369369,-0.556172,-0.60076,-0.864407,-0.25,0.290323
red,0.102564,0.609195,-0.477273,-0.825328,-0.29078,-0.927928,-0.950069,0.253485,0.101695,-0.227273,0.064516
white,-0.397436,-0.701149,-0.159091,-0.772926,-0.829787,-0.657658,-0.589459,-0.537389,0.135593,-0.431818,0.290323
white,-0.282051,-0.586207,-0.5,0.532751,-0.41844,-0.603604,-0.262136,0.512041,-0.423729,-0.363636,-0.612903
red,0.051282,-0.195402,-0.522727,-0.912664,0.375887,-0.837838,-0.828017,0.202788,-0.237288,0.568182,-0.516129
white,-0.25641,-0.586207,-0.409091,-0.694323,-0.092199,-0.369369,0.087379,0.076046,-0.016949,0.022727,-0.516129
red,0.846154,-0.494253,0.318182,-0.868996,-0.361702,-0.891892,-0.927878,0.380228,0,0.5,-0.193548
white,-0.512821,-0.873563,-0.318182,-0.650655,-0.531915,-0.675676,-0.472954,-0.050697,0,-0.545455,-0.580645
white,-0.358974,-0.793103,-0.477273,-0.554585,-0.446809,-0.225225,-0.217753,-0.149556,-0.389831,-0.272727,-0.354839
white,0.589744,-0.724138,-0.113636,-0.930131,-0.41844,-0.675676,-0.190014,-0.126743,-0.525424,-0.545455,-0.225806
white,-0.205128,-0.586207,-0.340909,-0.68559,-0.51773,-0.423423,-0.400832,-0.608365,-0.254237,-0.795455,0.451613
red,-0.230769,0.333333,-0.840909,-0.912664,-0.134752,-0.72973,-0.694868,0.091255,-0.033898,-0.136364,-0.580645
red,-0.461538,-0.126437,-1,-0.886463,-0.035461,-0.567568,-0.789182,-0.145754,0.322034,-0.295455,0.032258
white,0.153846,-0.816092,-0.159091,-0.362445,-0.77305,-0.333333,-0.439667,-0.245881,-0.644068,-0.659091,0.258065
white,-0.282051,-0.54023,-0.795455,-0.100437,-0.404255,-0.351351,-0.306519,0.08365,-0.644068,-0.090909,-0.516129
white,-0.333333,-0.770115,0.090909,0.519651,-0.361702,-0.009009,-0.018031,0.681876,-0.559322,-0.113636,-0.83871
white,-0.461538,-0.54023,-0.227273,-0.737991,-0.560284,-0.117117,0.042996,-0.481622,0,-0.318182,0.16129
red,0.435897,-0.034483,-0.227273,-0.737991,0.035461,-0.927928,-0.955617,0.468948,-0.033898,-0.318182,-0.129032
white,-0.230769,-0.494253,-0.477273,-0.650655,-0.262411,-0.108108,0.289875,0.101394,0.016949,-0.136364,-0.516129
white,-0.512821,-0.586207,-0.454545,0.502183,-0.29078,-0.603604,-0.345354,0.346008,-0.016949,-0.363636,-0.322581
white,-0.282051,-0.678161,0.318182,-0.956332,0.758865,-0.081081,-0.278779,-0.228137,-0.355932,-0.818182,-0.645161
white,-0.230769,-0.333333,0.159091,-0.021834,-0.503546,0.099099,-0.128988,0.329531,-0.20339,-0.5,-0.741935
white,-0.282051,-0.655172,-0.159091,-0.310044,-0.617021,-0.189189,-0.184466,0.096324,-0.186441,-0.409091,-0.548387
white,-0.307692,-0.678161,-0.340909,-0.406114,-0.730496,-0.72973,-0.550624,-0.239544,-0.271186,-0.227273,-0.064516
white,-0.205128,-0.724138,-0.159091,-0.510917,-0.744681,-0.585586,-0.495146,-0.380228,0.118644,-0.386364,0.354839
white,-0.333333,-0.701149,-0.318182,-0.563319,-0.503546,-0.243243,-0.145631,-0.012674,0.491525,-0.568182,-0.16129
white,-0.307692,-0.678161,0.636364,-0.458515,-0.531915,-0.423423,-0.101248,0.101394,-0.322034,-0.681818,-0.612903
white,-0.282051,-0.264368,-0.272727,-0.90393,-0.631206,-0.315315,-0.567268,-0.512041,0.474576,-0.409091,0.516129
white,-0.128205,-0.011494,-0.454545,-0.179039,0.191489,-0.387387,0.059639,0.392902,0.169492,-0.431818,-0.677419
white,-0.589744,0.034483,-0.636364,-0.816594,-0.617021,-0.405405,-0.323162,-0.816223,-0.186441,-0.295455,0.677419
red,-0.307692,-0.264368,-0.772727,-0.877729,-0.049645,-0.477477,-0.772538,0.068441,0.084746,-0.409091,-0.548387
white,-0.435897,-0.609195,-0.090909,-0.554585,-0.390071,-0.009009,-0.190014,-0.129278,-0.254237,0.5,-0.193548
white,-0.384615,-0.494253,-0.272727,-0.947598,-0.390071,-0.441441,-0.006935,-0.296578,-0.050847,-0.5,-0.322581
red,0.333333,0.057471,0.113636,-0.799127,0.205674,-0.279279,-0.423024,0.405577,-0.389831,-0.113636,-0.612903
white,-0.435897,-0.37931,0.045455,-0.973799,-0.659574,-0.855856,-0.672677,-0.717364,-0.118644,-0.704545,0.322581
white,-0.384615,-0.563218,-0.272727,-0.502183,-0.446809,-0.171171,-0.151179,-0.276299,-0.169492,-0.136364,-0.032258
white,-0.25641,-0.37931,0.090909,-0.283843,-0.333333,-0.387387,-0.106796,0.162231,-0.457627,-0.431818,-0.548387
white,-0.102564,0.689655,-0.795455,-0.056769,-0.503546,-0.207207,0.098474,0.269962,-0.271186,-0.454545,-0.677419
red,0.641026,-0.402299,0.090909,-0.868996,-0.390071,-0.927928,-0.983356,-0.053232,-0.186441,0.068182,0.322581
white,-0.410256,-0.678161,-0.431818,0.004367,-0.631206,-0.045045,-0.284327,-0.024081,-0.169492,-0.590909,-0.129032
red,-0.666667,-0.218391,-1,-0.895197,-0.503546,-0.693694,-0.545076,-0.434728,0.627119,0.159091,0.806452
white,0.179487,-0.563218,-0.318182,-0.860262,-0.602837,-0.369369,-0.317614,-0.525982,-0.711864,-0.818182,0.11828
white,-0.461538,-0.333333,-0.272727,-0.912664,-0.716312,-0.279279,-0.467406,-0.740177,0.169492,-0.25,0.516129
white,-0.153846,-0.586207,-0.272727,0.209607,-0.078014,-0.495495,-0.439667,0.380228,-0.59322,-0.545455,-0.612903
red,0.051282,0.574713,-1,-0.877729,0.06383,-0.855856,-0.911234,0.150824,0.033898,0.045455,-0.064516
white,-0.128205,-0.701149,-0.227273,-0.956332,-0.475177,-0.567568,-0.589459,-0.380228,-0.101695,-0.590909,0.064516
red,1,0.149425,0.5,-0.860262,-0.078014,-0.837838,-0.772538,0.735108,-0.101695,-0.204545,-0.677419
white,-0.128205,-0.747126,-0.295455,-0.502183,-0.64539,-0.711712,-0.461859,-0.247148,-0.271186,-0.318182,0.096774
white,-0.25641,-0.586207,0.113636,-0.327511,-0.460993,-0.045045,0.026352,0.050697,-0.135593,-0.590909,-0.258065
white,-0.076923,-0.586207,-0.295455,-0.842795,-0.51773,0.027027,-0.04577,-0.114068,0.186441,0.045455,-0.16129
white,-0.282051,-0.655172,-0.409091,-0.938865,-0.489362,-0.72973,-0.323162,-0.202788,0.084746,-0.136364,-0.354839
white,-0.538462,-0.747126,0.045455,-0.956332,-0.673759,-0.423423,-0.395284,-0.519645,0.084746,-0.363636,-0.225806
white,-0.384615,-0.609195,0.068182,-0.039301,-0.446809,0.099099,0.131761,0.228137,-0.20339,-0.363636,-0.516129
white,-0.307692,-0.770115,-0.227273,-0.912664,-0.560284,-0.243243,-0.212205,-0.481622,0.016949,-0.159091,0.129032
white,0,-0.448276,0.090909,-0.851528,-0.560284,-0.513514,-0.400832,-0.494297,-0.186441,-0.318182,0.548387
white,-0.205128,-0.448276,-0.386364,0.344978,-0.64539,0.027027,-0.006935,0.555133,0.050847,-0.136364,-0.677419
white,0.051282,-0.793103,-0.272727,-0.912664,-0.375887,-0.171171,-0.20111,-0.025349,-0.033898,0.227273,-0.483871
white,0.282051,-0.425287,0,-0.497817,-0.787234,-0.855856,-0.550624,-0.418251,-0.59322,-0.590909,0.483871
white,-0.102564,-0.563218,-0.159091,-0.20524,-0.531915,-0.369369,-0.312067,0.367554,0.288136,0.204545,-0.387097
red,-0.230769,0.172414,-0.772727,-0.90393,-0.234043,-0.405405,-0.739251,0.101394,0.169492,0.022727,-0.451613
red,-0.025641,-0.011494,-0.454545,-0.842795,0.163121,-0.873874,-0.822469,0.380228,0.271186,0,-0.483871
white,-0.153846,-0.701149,-0.386364,-0.30131,-0.333333,-0.54955,-0.417476,0.076046,-0.610169,-0.318182,-0.516129
white,-0.307692,-0.287356,-0.477273,-0.580786,-0.404255,-0.567568,-0.206657,-0.202788,-0.118644,-0.704545,-0.354839
white,-0.384615,-0.724138,-0.409091,-0.20524,-0.702128,-0.315315,-0.467406,-0.532319,-0.389831,-0.227273,0.580645
white,0.205128,-0.793103,0.113636,-0.283843,-0.446809,-0.603604,-0.434119,-0.038023,-0.728814,-0.727273,-0.193548
white,-0.538462,-0.770115,-0.386364,-0.90393,-0.702128,-0.459459,-0.461859,-0.770596,0.067797,-0.659091,0.580645
red,-0.205128,-0.264368,-0.454545,-0.834061,0.049645,-0.477477,-0.783634,0.114068,-0.084746,-0.181818,-0.354839
white,-0.282051,-0.885057,-0.340909,0.161572,-0.333333,-0.423423,-0.506241,0.25602,-0.237288,-0.613636,-0.548387
white,-0.025641,-0.655172,-0.090909,-0.598253,-0.191489,-0.765766,-0.528433,-0.015209,-0.237288,0.318182,-0.451613
white,-0.384615,-0.333333,-0.5,-0.327511,-0.77305,-0.369369,0.165049,0.17744,0.033898,-0.136364,-0.483871
white,0.25641,-0.402299,0.045455,0.152838,-0.347518,0.207207,0.065187,0.481622,0.084746,-0.659091,-0.516129
white,-0.076923,-0.333333,-0.204545,-0.554585,-0.262411,-0.801802,-0.511789,0.190114,0.288136,0.068182,-0.129032
white,-0.358974,-0.701149,0.318182,-0.179039,0.021277,-0.405405,-0.334258,0.152091,-0.610169,-0.454545,-0.709677
white,-0.076923,-0.770115,-0.227273,-0.816594,-0.702128,-0.477477,-0.439667,-0.380228,-0.576271,-0.295455,-0.032258
red,-0.076923,-0.103448,0.045455,-0.860262,0.489362,-0.891892,-0.92233,0.186312,0.016949,-0.068182,-0.193548
white,-0.282051,-0.448276,0.068182,0.310044,-0.234043,-0.531532,-0.073509,0.471483,-0.220339,-0.227273,-0.677419
white,-0.230769,-0.586207,-0.045455,-0.90393,-0.432624,-0.279279,-0.356449,-0.253485,0.271186,-0.409091,-0.193548
red,0.641026,0.298851,-0.181818,-0.895197,-0.375887,-0.927928,-0.955617,0.405577,-0.237288,-0.545455,-0.354839
white,0,-0.908046,-0.272727,-0.930131,-0.276596,-0.171171,-0.20111,0.025349,0.101695,-0.545455,-0.612903
white,0.076923,-0.448276,-0.181818,-0.650655,-0.531915,-0.009009,-0.04577,-0.278834,-0.033898,-0.431818,0.290323
white,-0.282051,-0.793103,-0.363636,-0.956332,-0.64539,-0.027027,-0.434119,-0.711027,-0.525424,-0.318182,0.258065
white,-0.179487,-0.816092,-0.318182,-0.825328,-0.51773,-0.405405,-0.533981,-0.574144,-0.728814,-0.431818,0.032258
white,-0.230769,-0.83908,-0.272727,-0.283843,-0.304965,-0.585586,-0.423024,0.278834,0.152542,-0.590909,-0.741935
red,-0.230769,0.356322,-1,-0.886463,0.007092,-0.621622,-0.816921,0.254753,0.152542,0.181818,-0.451613
white,0.076923,-0.724138,-0.090909,-0.598253,-0.347518,-0.279279,-0.106796,0.038023,-0.220339,-0.590909,-0.16129
red,-0.205128,0.264368,-0.977273,-0.842795,-0.049645,-0.765766,-0.816921,0.027883,0.050847,-0.295455,-0.096774
red,-0.461538,-0.172414,-1,-0.912664,-0.531915,-0.963964,-0.972261,-0.076046,0.288136,0.431818,0.193548
red,0.128205,0.126437,-0.409091,-0.860262,-0.276596,-0.513514,-0.672677,0.114068,-0.016949,-0.522727,-0.322581
red,0.974359,-0.45977,0.227273,-0.868996,0.06383,-0.927928,-0.950069,0.468948,-0.559322,0.090909,-0.612903
white,-0.461538,-0.701149,-0.295455,-0.895197,-0.659574,-0.207207,-0.245492,-0.653992,0.067797,-0.363636,0.516129
white,-0.179487,-0.471264,-0.113636,-0.39738,-0.347518,-0.261261,0.176144,0.192649,0.101695,-0.272727,-0.258065
white,-0.179487,-0.356322,-0.318182,-0.615721,-0.560284,-0.297297,-0.239945,-0.414449,0.033898,-0.545455,0.354839
white,-0.333333,-0.862069,-0.363636,-0.362445,-0.319149,-0.63964,-0.578363,-0.095057,-0.084746,-0.681818,-0.354839
white,-0.333333,-0.563218,0.113636,-0.414847,-0.475177,-0.063063,0.10957,0.076046,-0.118644,-0.522727,-0.612903
red,0.358974,0.333333,-0.659091,-0.772926,0.248227,-0.855856,-0.705964,0.603295,-0.050847,-0.272727,-0.483871
white,-0.076923,-0.402299,-0.318182,0.248908,-0.602837,0.243243,-0.0957,0.250951,-0.101695,-0.659091,-0.225806
red,0.641026,-0.264368,-0.090909,-0.834061,-0.163121,-0.279279,-0.733703,0.321926,0.118644,0.454545,-0.193548
white,0.102564,-0.563218,-0.25,-0.938865,-0.489362,-0.54955,-0.478502,-0.550063,-0.559322,-0.5,0.419355
red,0.641026,-0.655172,-0.159091,-0.860262,-0.319149,-0.765766,-0.833564,0.144487,-0.135593,-0.386364,-0.580645
white,-0.128205,0.16092,-0.545455,-0.144105,0.092199,-0.711712,-0.511789,0.229404,-0.305085,-0.590909,-0.548387
white,-0.128205,-0.678161,-0.454545,-0.930131,-0.546099,-0.711712,-0.151179,-0.385298,-0.101695,-0.295455,0.032258
white,-0.25641,-0.632184,-0.340909,0.248908,-0.375887,-0.027027,-0.278779,0.429658,-0.474576,-0.318182,-0.677419
red,-0.282051,0.218391,-0.977273,-0.886463,0.007092,-0.873874,-0.894591,0.311787,0.644068,0.159091,-0.193548
white,-0.333333,-0.609195,0.204545,-0.475983,-0.588652,0.045045,0.26491,0.063371,-0.474576,-0.545455,-0.741935
red,0.538462,0.83908,-0.431818,-0.834061,0.347518,-0.387387,-0.17337,0.760456,0.169492,0.022727,0.032258
white,0.307692,-0.563218,-0.227273,-0.117904,-0.716312,-0.666667,-0.112344,0.214195,-0.305085,-0.409091,-0.16129
